OPO_CTR_CD,OPO_CTR_TY,PROVIDER_NUM,PROVIDER_MBR_TY,ALU_ID,HOSPITAL_NAME,HOSPITAL_ZIP,TIME_ZONE,LONGITUDE,LATITUDE,ACTIVE_FLG,CHG_DT
ILIP,OP1,140079,NMB,,Franciscan Health - Chicago Heights,60411,2,-87.638207,41.504154,1,2/6/20
ILIP,OP1,14007F,VA1,,VA Edward Hines Jr Hospital,60141,2,-87.84061788,41.86060761,1,11/10/20
ILIP,OP1,140080,NMB,,"AMITA Health St. Francis Hospital, Evanston",60202,2,-87.68488,42.02455,1,2/6/20
ILIP,OP1,140081,NMB,,"Memorial Hospital, Carthage",62321,2,-91.13461905,40.40918437,1,11/10/20
ILIP,OP1,140082,NMB,,WEISS MEMORIAL HOSPITAL,60640,2,-87.649407,41.966976,1,9/25/18
ILIP,OP1,140083,NMB,,"LORETTO HOSPITAL, Chicago",60644,2,-87.76452961,41.872325,1,9/25/18
ILIP,OP1,140084,NMB,,Vista Medical Center - East,60085,2,-87.83232,42.37838,1,11/10/20
ILIP,OP1,140086,NMB,,"COMMUNITY MEMORIAL HOSPITAL, Staunton",62088,2,-89.78941,39.01544,1,9/25/18
ILIP,OP1,140087,NMB,,"EDGEWATER HOSPITAL, Chicago",60660,2,-87.6648,41.990183,0,9/25/18
ILIP,OP1,140088,TX1,,"UNIVERSITY OF CHICAGO MEDICAL CENTER, Chicago",60637,2,-87.60486579,41.78883528,1,9/25/18
ILIP,OP1,140089,NMB,,"MCDONOUGH DISTRICT HOSPITAL, Macomb",61455,2,-90.66462,40.44698,1,9/25/18
ILIP,OP1,140090,NMB,,"COLUMBUS HOSPITAL, Chicago",60614,2,-87.653367,41.923621,0,9/25/18
ILIP,OP1,140091,NMB,,"CARLE FOUNDATION HOSPITAL, Urbana",61801,2,-88.21506,40.11695,1,9/25/18
ILIP,OP1,140094,NMB,,"ST.  ELIZABETH 'S HOSPITAL, Chicago",60622,2,-87.68532,41.90745,0,11/10/20
ILIP,OP1,140095,NMB,,"Saint Anthony Hospital, Chicago",60623,2,-87.69682,41.85527,1,2/6/20
ILIP,OP1,140097,NMB,,Carle Hoopeston Regional Health Center,60942,2,-87.661992,40.459023,1,9/25/18
ILIP,OP1,140098,N02,,"University Hospital, Chicago",60641,2,-87.7459,41.9447,0,9/25/18
ILIP,OP1,140100,NMB,,"MIDWESTERN REGIONAL MEDICAL CENTER, Zion",60099,2,-87.82838906,42.44964285,1,9/25/18
ILIP,OP1,140101,NMB,,"MORRIS HOSPITAL, Morris",60450,2,-88.42618428,41.3689813,1,9/25/18
ILIP,OP1,140102,NMB,,"TAYLORVILLE MEMORIAL HOSPITAL, Taylorville",62568,2,-89.29374,39.55505,1,9/25/18
ILIP,OP1,140103,NMB,,St. Bernard Hospital and Healthcare Center,60621,2,-87.63298,41.77873,1,11/10/20
ILIP,OP1,140105,NMB,,"AMITA Health Holy Family Medical Center, Des Plaines",60016,2,-87.88862955,42.05591397,1,2/6/20
ILIP,OP1,140108,NMB,,"Northshore Highland Park Hospital, Highland Park",60035,2,-87.80654335,42.19097643,1,2/6/20
ILIP,OP1,140110,NMB,,OSF Saint Elizabeth Medical Center,61350,2,-88.818107,41.354143,1,9/25/18
ILIP,OP1,140112,NMB,,"MASON DISTRICT HOSPITAL, Havana",62644,2,-90.05511,40.30531,1,9/25/18
ILIP,OP1,140113,NMB,,"OSF Heart of Mary Medical Center, Urbana",61820,2,-88.22731113,40.11744055,1,2/6/20
ILIP,OP1,140114,NMB,,"Swedish Hospital, Chicago",60625,2,-87.699665,41.975396,1,2/6/20
ILIP,OP1,140115,NMB,,Thorek Hospital and Medical Center,60613,2,-87.653,41.95479,1,11/10/20
ILIP,OP1,140116,N01,,Northwestern Medicine Huntley Hospital,60142,2,-88.40299932,42.17728211,1,2/6/20
ILIP,OP1,140116,NMB,,Northwestern Medicine McHenry Hospital,60050,2,-88.28048,42.31801,1,2/6/20
ILIP,OP1,140117,NMB,,"AMITA Health Resurrection Medical Center, Chicago",60631,2,-87.814386,41.987434,1,2/6/20
ILIP,OP1,140118,NMB,,Metro South Medical Center,60406,2,-87.67743,41.65828,1,9/25/18
ILIP,OP1,140119,TX1,,"RUSH UNIVERSITY MEDICAL CENTER, Chicago",60612,2,-87.66677418,41.87423497,1,9/25/18
ILIP,OP1,140120,NMB,,Unity Point Health Pekin,61554,2,-89.63285,40.56346,1,9/25/18
ILIP,OP1,140121,NMB,,"Hopedale Medical Complex & Nursing Home, Hopedale",61747,2,-89.41656,40.41861,1,2/6/20
ILIP,OP1,140122,NMB,,AMITA Health Adventist Medical Center Hinsdale,60521,2,-87.92135,41.80554,1,2/6/20
ILIP,OP1,140123,NMB,,Unity Point Health Trinity-Moline Campus,61265,2,-90.530663,41.468229,1,11/10/20
ILIP,OP1,140124,NMB,,"John H. Stroger Jr. Hospital of Cook County, Chicago",60612,2,-87.67598825,41.87305669,1,2/6/20
ILIP,OP1,140126,NMB,,"BURNHAM HOSPITAL, Champaign",61820,2,-88.247163,40.109868,0,9/25/18
ILIP,OP1,140127,NMB,,"Carle BroMenn Medical Center, Normal",61761,2,-88.99087455,40.49740497,1,10/7/20
ILIP,OP1,140128,NMB,,"ST JOSEPHS HOSPITAL, Belvidere",61008,2,-88.8534,42.2628,0,9/25/18
ILIP,OP1,14012S,N01,,RML Specialty Hospital - Hinsdale,60521,2,-87.91686313,41.78748796,1,11/10/20
ILIP,OP1,140130,NMB,,Northwestern Medicine Lake Forest Hospital,60045,2,-87.86283583,42.25582629,1,2/6/20
ILIP,OP1,140132,NMB,,"Advocate Illinois Masonic Medical Center, Chicago",60657,2,-87.65050546,41.93637241,1,2/6/20
ILIP,OP1,140133,NMB,,"HOLY CROSS HOSPITAL, Chicago",60629,2,-87.69111,41.76908,1,9/25/18
ILIP,OP1,140135,NMB,,"DECATUR MEMORIAL HOSPITAL, Decatur",62526,2,-88.961372,39.868045,1,9/25/18
ILIP,OP1,140139,NMB,,"ILLINI COMMUNITY HOSPITAL, Pittsfield",62363,2,-90.814535,39.60683497,1,9/25/18
ILIP,OP1,140141,NMB,,"CARLINVILLE AREA HOSPITAL, Carlinville",62626,2,-89.882874,39.298424,1,9/25/18
ILIP,OP1,140142,NMB,,"SYCAMORE MUNICIPAL HOSPITAL, Sycamore",60178,2,-88.681897,42.003043,0,9/25/18
ILIP,OP1,140143,NMB,,St. Margaret's Health - Spring Valley,61362,2,-89.19410611,41.32871087,1,1/30/21
ILIP,OP1,140144,NMB,,"Mercy Harvard Hospital, Harvard",60033,2,-88.60687,42.4262,1,2/6/20
ILIP,OP1,140146,NMB,,"Warner Hospital and Health Services, Clinton",61727,2,-88.9651,40.14872,1,9/25/18
ILIP,OP1,140147,NMB,,"Carle Richland Memorial Hospital, Olney",62450,2,-88.07745,38.73656,1,2/6/20
ILIP,OP1,140148,TX1,,"Springfield Memorial Hospital, Springfield",62781,2,-89.656047,39.809698,1,10/7/21
ILIP,OP1,140150,TX1,,UI Health|UIC,60612,2,-87.6704761,41.86922854,1,7/22/21
ILIP,OP1,140151,NMB,,"SACRED HEART HOSPITAL, Chicago",60624,2,-87.70797901,41.89033195,0,11/10/20
ILIP,OP1,140152,NMB,,RML Specialty Hospital - Chicago,60624,2,-87.71210425,41.87538799,1,2/6/20
ILIP,OP1,140154,NMB,,"Northwestern Medicine Delnor Hospital, Geneva",60134,2,-88.3404204,41.88659285,1,2/6/20
ILIP,OP1,140155,NMB,,AMITA Health St. Mary's Hospital - Kankakee,60901,2,-87.87189,41.12048,1,2/6/20
ILIP,OP1,140158,NMB,,Insight Chicago,60616,2,-87.62273,41.84659,1,6/4/21
ILIP,OP1,140159,NMB,,"ST.  MARY HOSPITAL, Quincy",62301,2,-91.37972,39.931262,0,9/25/18
ILIP,OP1,140160,NMB,,"FREEPORT MEMORIAL HOSPITAL, Freeport",61032,2,-89.6384702,42.29576859,1,9/25/18
ILIP,OP1,140161,NMB,,"OSF Saint James Medical Center, Pontiac",61764,2,-88.67876,40.86961,1,2/6/20
ILIP,OP1,140162,NMB,,"OSF ST. JOSEPH MEDICAL CENTER, Bloomington",61701,2,-88.955186,40.482528,1,9/25/18
ILIP,OP1,140166,NMB,,St. Mary's Hospital-Decatur,62521,2,-88.929482,39.826951,1,11/10/20
ILIP,OP1,140167,NMB,,"IROQUOIS MEMORIAL HOSPITAL, Watseka",60970,2,-87.73241768,40.76555004,1,9/25/18
ILIP,OP1,140172,NMB,,"CHICAGO OSTEOPATHIC MED CTR, Olympia Fields",60461,2,-87.687123,41.515245,0,9/25/18
ILIP,OP1,140173,NMB,,"Morrison Community Hospital, Morrison",61270,2,-89.95578,41.810991,1,2/6/20
ILIP,OP1,140174,NMB,,AMITA Health Mercy Medical Center,60506,2,-88.32521,41.78805,1,11/10/20
ILIP,OP1,140175,NMB,,Franciscan Health - Olympia Fields,60461,2,-87.711114,41.522827,1,11/10/20
ILIP,OP1,140176,NMB,,Northwestern Medicine Woodstock Hospital,60098,2,-88.40012,42.27604,1,2/6/20
ILIP,OP1,140177,NMB,,"JACKSON PARK HOSPITAL, Chicago",60649,2,-87.58566468,41.75773142,1,9/25/18
ILIP,OP1,140179,NMB,,OSF Little Company of Mary Hospital & Health Care,60805,2,-87.69095,41.72134,1,11/10/20
ILIP,OP1,140180,NMB,,AMITA Health Saints Mary and Elizabeth Medical Center,60622,2,-87.683333,41.902161,1,11/10/20
ILIP,OP1,140181,NMB,,"SOUTH SHORE HOSPITAL, Chicago",60617,2,-87.56871308,41.74956408,1,9/25/18
ILIP,OP1,140182,NMB,,Advocate Ravenswood Hospital,60640,2,-87.67715,41.96405,0,11/10/20
ILIP,OP1,140186,NMB,,"RIVERSIDE MEDICAL CENTER, Kankakee",60901,2,-87.882996,41.1256,1,10/7/20
ILIP,OP1,140188,NMB,,"THOMAS H. BOYD MEMORIAL HOSPITAL, Carrollton",62016,2,-90.41246634,39.296227,1,9/25/18
ILIP,OP1,140189,NMB,,Sarah Bush Lincoln Health Center,61938,2,-88.27574174,39.48801654,1,12/22/21
ILIP,OP1,140190,NMB,,"CRAWFORD MEMORIAL HOSPITAL, Robinson",62454,2,-87.749954,39.013167,1,9/25/18
ILIP,OP1,140191,NMB,,UChicago Medicine Ingalls Hospital,60426,2,-87.66007,41.60666,1,11/10/20
ILIP,OP1,140192,NMB,,"LINCOLN WEST MEDICAL CENTER, Chicago",60618,2,-87.7029,41.9443,0,9/25/18
ILIP,OP1,140193,NMB,,"HILLSBORO AREA HOSPITAL, Hillsboro",62049,2,-89.48106327,39.15351585,1,9/25/18
ILIP,OP1,140197,NMB,,"METHODIST HOSPITAL OF CHICAGO, Chicago",60640,2,-87.67105371,41.97278823,1,9/25/18
ILIP,OP1,140199,NMB,,St. Francis Hospital,62056,2,-89.64045003,39.17981325,1,11/10/20
ILIP,OP1,140200,NMB,,"Elmhurst Hospital, Edward-Elmhurst Health, Elmhurst",60126,2,-87.93516926,41.86168207,1,9/25/18
ILIP,OP1,140202,NMB,,"Advocate Condell Medical Center, Libertyville",60048,2,-87.95168182,42.27471734,1,10/7/20
ILIP,OP1,140203,NMB,,Northwestern Medicine Valley West Hospital,60548,2,-88.620728,41.657179,1,9/25/18
ILIP,OP1,140204,NMB,,Unity Point Health Trinity,61201,2,-90.56993,41.48262,1,11/10/20
ILIP,OP1,140205,NMB,,"Swedish American Medical Center, Belvidere",61008,2,-88.83986,42.24281,1,2/6/20
ILIP,OP1,140206,NMB,,Humboldt Park Health,60622,2,-87.699634,41.900756,1,1/29/21
ILIP,OP1,140207,NMB,,"Lincoln Prairie Behavioral Health Center, Springfield",62703,2,-89.641042,39.725775,1,2/6/20
ILIP,OP1,140208,NMB,,"ADVOCATE CHRIST HOSPITAL, Oak Lawn",60453,2,-87.7567,41.7133,0,9/25/18
ILIP,OP1,140208,TX1,,ADVOCATE CHRIST MEDICAL CENTER,60453,2,-87.73250221,41.72029776,1,9/25/18
ILIP,OP1,140209,NMB,,"Unity Point Health Methodist, Peoria",61636,2,-89.59536,40.69987,1,9/25/18
ILIP,OP1,140211,NMB,,"COMMUNITY HOSPITAL, Geneva",60134,2,-88.309915,41.887291,0,9/25/18
ILIP,OP1,140212,NMB,,"ST FRANCIS XAVIER CABRINI HOSP, Chicago",60607,2,-87.650582,41.87941,0,9/25/18
ILIP,OP1,140213,NMB,,"SILVER CROSS HOSPITAL, New Lenox",60451,2,-87.98598068,41.54449064,1,9/25/18
ILIP,OP1,140217,NMB,,AMITA Health Saint Joseph Hospital Elgin,60123,2,-88.32847,42.03528,1,11/10/20
ILIP,OP1,140218,N01,,"Genesis Medical Center, ALEDO",61231,2,-90.75867,41.20533,1,9/25/18
ILIP,OP1,140219,NMB,,"OSF Sacred Heart Medical Center, Danville",61832,2,-87.64495882,40.13582837,1,2/6/20
ILIP,OP1,140220,NMB,,"GIBSON COMMUNITY HOSPITAL, Gibson City",60936,2,-88.370492,40.478532,1,9/25/18
ILIP,OP1,140223,NMB,,"ADVOCATE LUTHERAN GENERAL HOSPITAL, Park Ridge",60068,2,-87.84874,42.03934,1,9/25/18
ILIP,OP1,140224,NMB,,AMITA Health Saint Joseph Hospital-Chicago,60657,2,-87.63678713,41.93487947,1,11/10/20
ILIP,OP1,140228,NMB,,"SWEDISH AMERICAN HOSPITAL, Rockford",61104,2,-89.07427,42.26583,0,9/25/18
ILIP,OP1,14022E,NMB,,"Shriners Hospitals for Children, Elmwood Park",60707,2,-87.794644,41.916779,1,2/6/20
ILIP,OP1,140230,NMB,,Kirby Medical Center,61856,2,-88.55969,40.06053,1,9/25/18
ILIP,OP1,140231,NMB,,"Edward Hospital, Edward-Elmhurst Health, Naperville",60540,2,-88.15288,41.76049,1,9/25/18
ILIP,OP1,140233,NMB,,"OSF Saint Anthony Medical Center, Rockford",61108,2,-89.00775,42.26721,1,2/6/20
ILIP,OP1,140234,NMB,,St. Margaret's Health - Peru,61354,2,-89.125553,41.329181,1,1/30/21
ILIP,OP1,140239,N01,,Javon Bea Hospital - Riverside,61114,2,-88.95419089,42.31910993,1,11/10/20
ILIP,OP1,140239,NMB,,Javon Bea Hospital - Rockton,61103,2,-89.09752,42.29888,1,2/17/20
ILIP,OP1,140240,NMB,,"Westlake Hospital, Melrose Park",60160,2,-87.847113,41.891587,1,2/6/20
ILIP,OP1,140242,NMB,,"Northwestern Medicine Central DuPage Hospital, Winfield",60190,2,-88.15823688,41.8726294,1,9/25/18
ILIP,OP1,140248,NMB,,"Provident Hospital of Cook County, Chicago",60615,2,-87.61399,41.80218497,1,2/6/20
ILIP,OP1,140250,NMB,,"ADVOCATE SOUTH SUBURBAN HOSPITAL, Hazel Crest",60429,2,-87.696858,41.566814,1,9/25/18
ILIP,OP1,140251,NMB,,"Community First Medical Center, Chicago",60634,2,-87.768975,41.945598,1,2/6/20
ILIP,OP1,140252,NMB,,"NORTHWEST COMMUNITY HOSPITAL, Arlington Heights",60005,2,-87.995566,42.068822,1,9/25/18
ILIP,OP1,140258,NMB,,"AMITA Health Alexian Brothers Medical Center, Elk Grove",60007,2,-88.01475,42.0044,1,2/6/20
ILIP,OP1,140271,NMB,,"PANA COMMUNITY HOSPITAL, Pana",62557,2,-89.08436,39.37935,1,9/25/18
ILIP,OP1,140275,NMB,,"Genesis Medical Center, Illini Campus - Silvis",61282,2,-90.417054,41.493913,1,2/6/20
ILIP,OP1,140276,TX1,,"LOYOLA UNIVERSITY MEDICAL CENTER, Maywood",60153,2,-87.835577,41.857979,1,9/25/18
ILIP,OP1,140281,TX1,,"NORTHWESTERN MEMORIAL HOSPITAL, Chicago",60611,2,-87.62222,41.894459,1,9/25/18
ILIP,OP1,140286,NMB,,Northwestern Medicine Kishwaukee Hospital,60115,2,-88.722578,41.961074,1,9/25/18
ILIP,OP1,140288,NMB,,"ADVOCATE GOOD SAMARITAN HOSPITAL, Downer's Grove",60515,2,-88.01019844,41.81891036,1,9/25/18
ILIP,OP1,140290,NMB,,AMITA Health Saint Alexius Medical Center,60194,2,-88.141471,42.053755,1,11/10/20
ILIP,OP1,140291,NMB,,"ADVOCATE GOOD SHEPHERD HOSPITAL, Barrington",60010,2,-88.1715607,42.19292985,1,9/25/18
ILIP,OP1,140292,NMB,,Amita Health Adventist Medical Center GlenOaks,60139,2,-88.05719,41.91465,1,3/27/19
ILIP,OP1,140298,NMB,,"OAK FOREST HOSPITAL OF COOK COUNTY, Oak Forest",60452,2,-87.738985,41.603461,1,9/25/18
ILIP,OP1,140304,NMB,,Amita Health Adventist Medical Center Bolingbrook,60440,2,-88.0830455,41.68018951,1,3/27/19
ILIP,OP1,140305,NMB,,"Kindred Hospital Peoria, Peoria",61605,2,-89.60094,40.69327,1,2/6/20
ILIP,OP1,141304,NMB,,"Genesis Medical Center, Aledo",61231,2,-90.7541,41.2027,0,9/25/18
ILIP,OP1,141325,NMB,,"KEWANEE HOSPITAL, Kewanee",61443,2,-89.9303,41.2402,0,9/25/18
ILIP,OP1,142000,N01,,"KINDRED HOSPITAL CHICAGO NORTH, Chicago",60618,2,-87.69297,41.96155,1,9/25/18
ILIP,OP1,142006,NMB,,"KINDRED HOSPITAL SYCAMORE, sycamore",60178,2,-88.68871,41.98292,1,9/25/18
ILIP,OP1,142007,N02,,"KINDRED HOSPITAL CHICAGO CENTRAL, Chicago",60641,2,-87.72878679,41.94002899,1,9/25/18
ILIP,OP1,142008,NMB,,"KINDRED HOSPITAL NORTHLAKE, Northlake",60164,2,-87.89122,41.90689,1,9/25/18
ILIP,OP1,142009,NMB,,"KINDRED HOSPITAL LAKESHORE, Chicago",60660,2,-87.65591,41.99337,1,9/25/18
ILIP,OP1,142014,NMB,,Vibra Hospital - Springfield,62702,2,-89.6643,39.80928,1,2/6/20
ILIP,OP1,143025,NMB,,"SCHWAB REHABILITATION CENTER, Chicago",60608,2,-87.69573312,41.86246454,1,9/25/18
ILIP,OP1,143026,NMB,,Shirley Ryan AbilityLab,60611,2,-87.61889177,41.89417907,1,9/25/18
ILIP,OP1,143027,NMB,,"MARIANJOY REHABILITATION HOSPITAL & CLINICS, Wheaton",60187,2,-88.13639,41.85433,1,9/25/18
ILIP,OP1,143028,NMB,,"Van Matre Encompass Health Rehabilitation Hospital, Rockford",61108,2,-88.9976,42.25842,1,1/30/21
ILIP,OP1,143300,TX1,,"Ann & Robert H. Lurie Children's Hospital, Chicago",60611,2,-87.62178,41.89646,1,9/25/18
ILIP,OP1,143301,NMB,,"LaRabida Children's Memorial, Chicago",60649,2,-87.578799,41.776386,1,2/6/20
ILIP,OP1,145545,NMB,,ST MARY MEDICAL CENTER SNF,61401,2,-90.35961,40.98729,0,2/6/20
ILIP,OP1,14P001,OP1,,"Gift of Hope Organ & Tissue Donor Network, Elmhurst",60607,2,-87.650582,41.87941,0,9/25/18
ILIP,OP1,150000,NMB,,St. Mary Medical Center,46342,2,-87.26125,41.51266,1,11/10/20
ILIP,OP1,150002,NMB,,Methodist Hospital Northlake,46402,2,-87.3579,41.599836,1,11/10/20
ILIP,OP1,150004,NMB,,Franciscan Health Hammond,46320,2,-87.52219,41.61451,1,9/25/18
ILIP,OP1,150008,NMB,,ST.  Catherine Hospital,46312,2,-87.44793,41.63448,1,11/10/20
ILIP,OP1,150024,NMB,,"WILLIAM N WISHARD MEMORIAL HOSP, Indianapolis, IN",46202,2,-86.18294956,39.77750542,0,9/25/18
ILIP,OP1,150034,NMB,,"ST MARY MEDICAL CENTER, Hobart, IN",46342,2,-87.24996,41.51934,0,9/25/18
ILIP,OP1,150077,NMB,,"MEMORIAL HOSP OF MICHIGAN CITY, Michigan City, IN",46360,2,-86.864786,41.709441,0,9/25/18
ILIP,OP1,150090,NMB,,Franciscan Health Dyer,46311,2,-87.52431,41.49221,1,9/25/18
ILIP,OP1,150125,NMB,,"Community Hospital, The - Munster",46321,2,-87.50666,41.55049,1,2/6/20
ILIP,OP1,150126,NMB,,Franciscan Health Crown Point,46307,2,-87.36447834,41.39636247,1,9/25/18
ILIP,OP1,150132,NMB,,Methodist Hospital - Southlake,46410,2,-87.33503,41.45973,1,11/10/20
ILIP,OP1,150165,NMB,,Franciscan Health Munster,46310,2,-87.51231,41.53822,1,11/10/20
ILIP,OP1,150166,NMB,,"Pinnacle Hospital, Crown Point",46307,2,-87.328102,41.448147,1,2/6/20
ILIP,OP1,151002,NMB,,Regency Hospital of Lake County,46312,2,-87.44793,41.63448,1,2/6/20
ILIP,OP1,151003,NMB,,Kindred Hospital of NW Indiana,46320,2,-87.52219,41.61451,1,9/25/18
ILIP,OP1,152024,NMB,,Regency Hospital of Porter County,46312,2,-87.44793,41.63448,1,11/10/20
ILIP,OP1,152028,NMB,,Vibra Hospital of Northwestern Indiana,46307,2,-87.32533,41.44433,1,9/25/18
ILIP,OP1,154065,NMB,,"NeuroBehavioral Hospital, Crown Point, IN",46307,2,-87.33697333,41.44863333,1,7/23/20
ILIP,OP1,240001,NMB,,NORTH MEM MED CTR,55422,2,-93.322145,45.013878,0,9/25/18
ILIP,OP1,999999,NMB,,UNKNOWN,,,,,0,3/8/18
INOP,OP1,50104,NMB,,ST FRANCIS MEDICAL CENTER,90262,4,-118.2031,33.92984,0,9/25/18
INOP,OP1,50608,NMB,,DELANO REGIONAL MEDICAL CTR,93215,1,-119.238886,35.762162,0,9/25/18
INOP,OP1,100162,NMB,,WINTER PARK MEMORIAL HOSP,32792,1,-81.32679,28.5979,0,9/25/18
INOP,OP1,110082,TX1,,ST JOSEPH'S HOSPITAL,30342,1,-84.34973,33.90842,0,9/25/18
INOP,OP1,120021,NMB,,KOHALA HOSPITAL,96755,6,-155.802192,20.167014,0,9/25/18
INOP,OP1,140124,NMB,,COOK COUNTY HOSPITAL,60612,2,-87.67598825,41.87305669,0,9/25/18
INOP,OP1,150001,NMB,,Johnson Memorial Hospital,46131,1,-86.07379807,39.47979537,1,9/25/18
INOP,OP1,150002,NMB,,THE METHODIST HOSP OF GARY INC,46402,2,-87.3579,41.599836,0,9/25/18
INOP,OP1,150003,NMB,,Franciscan Health Lafayette,47905,1,-86.835022,40.394099,1,4/30/19
INOP,OP1,150005,N01,,Hendricks Regional Health Brownsburg Hospital,46112,1,-86.357511,39.844562,1,5/6/19
INOP,OP1,150005,NMB,,Hendricks Regional Health Danville Hospital,46122,1,-86.50243,39.76052,1,4/30/19
INOP,OP1,150006,NMB,,Northwest Health- LaPorte,46350,2,-86.70091,41.62077,1,10/12/20
INOP,OP1,150007,NMB,,Community Howard Regional Hospital,46902,1,-86.12414,40.44719,1,9/25/18
INOP,OP1,150010,NMB,,Ascension St. Vincent Kokomo,46901,1,-86.157318,40.485772,1,4/29/20
INOP,OP1,150011,NMB,,Marion General Hospital,46952,1,-85.66627,40.5641,1,9/25/18
INOP,OP1,150012,NMB,,St. Joseph Regional Medical Center- South Bend,46617,1,-86.2323,41.6838,0,9/25/18
INOP,OP1,150013,NMB,,SULLIVAN COUNTY COMMUNITY HOSPITAL,47882,1,-87.402599,39.098637,0,9/25/18
INOP,OP1,150014,NMB,,WINONA MEMORIAL HOSPITAL,46208,1,-86.169262,39.820704,0,9/25/18
INOP,OP1,150015,NMB,,ST ANTHONY MEMORIAL HEALTH CENTERS,46360,2,-86.864786,41.709441,0,9/25/18
INOP,OP1,150016,NMB,,Franciscan Health Michigan City,46360,2,-86.90068,41.70648,1,4/30/19
INOP,OP1,150017,NMB,,Lutheran ER Statewood,46805,1,-85.08905,41.09825,1,5/6/19
INOP,OP1,150017,TX1,,INLH - Lutheran Hospital of Indiana,46804,1,-85.250503,41.037687,1,4/29/20
INOP,OP1,150018,NMB,,Elkhart General Hospital,46514,1,-85.993272,41.679015,1,9/25/18
INOP,OP1,150019,NMB,,ST JOSEPHS HOSPITAL HUNTINGBURG,47542,2,-86.95669,38.297169,0,9/25/18
INOP,OP1,150021,N01,,Parkview Regional Medical Center,46845,1,-85.10034,41.18706,1,9/25/18
INOP,OP1,150021,NMB,,Parkview Hospital Randallia,46805,1,-85.11134,41.09482,1,9/25/18
INOP,OP1,150022,NMB,,Franciscan Health - Crawfordsville,47933,1,-86.90587,40.0652,1,4/29/20
INOP,OP1,150023,NMB,,"Union Hospital, Inc.",47804,1,-87.40774,39.48535,1,4/30/19
INOP,OP1,150024,NMB,,Eskenazi Health Center,46202,1,-86.18294956,39.77750542,1,10/7/20
INOP,OP1,150025,NMB,,WELBORN MEMORIAL BAPTIST HOSP,47713,2,-87.556864,37.964898,0,9/25/18
INOP,OP1,150026,NMB,,Goshen Hospital,46526,1,-85.82936,41.5641,1,9/25/18
INOP,OP1,150029,NMB,,St. Joseph Regional Medical Center - Mishawaka Campus,46544,1,-86.179493,41.702857,1,4/29/20
INOP,OP1,15002F,N01,,VA Northern Indiana Health Care System- Fort Wayne Campus,46805,1,-85.10793,41.0899,1,5/6/19
INOP,OP1,150030,NMB,,Henry Community Health,47362,1,-85.364851,39.941008,1,9/25/18
INOP,OP1,150031,NMB,,JAY COUNTY HOSPITAL,47371,1,-84.99858,40.42938,0,9/25/18
INOP,OP1,150032,TX1,,INDIANA UNIVERSITY HOSPITAL (Riley also),46202,1,-86.159462,39.789789,0,9/25/18
INOP,OP1,150033,NMB,,St. Francis- Beech Grove,46107,1,-86.0956,39.7154,0,9/25/18
INOP,OP1,150034,NMB,,ST MARY'S MEDICAL CENTER,46342,2,-87.24996,41.51934,0,9/25/18
INOP,OP1,150035,NMB,,Northwest Health- Porter,46383,2,-87.04965,41.5501,1,10/12/20
INOP,OP1,150037,NMB,,Hancock Regional Hospital,46140,1,-85.76908,39.79463,1,9/25/18
INOP,OP1,150038,NMB,,IU Health Morgan County Hospital,46151,1,-86.40537,39.42441,1,4/30/19
INOP,OP1,15003F,NMB,,Richard Roudebush VA Medical Center Indianapolis,46202,1,-86.18698,39.77787,1,9/25/18
INOP,OP1,150042,NMB,,Good Samaritan Hospital,47591,1,-87.53223,38.67375,1,9/25/18
INOP,OP1,150043,NMB,,ST VINCENT FRANKFORT HOSPITAL,46041,1,-86.52846,40.26462,0,9/25/18
INOP,OP1,150045,NMB,,Parkview DeKalb Hospital,46706,1,-85.03572,41.36903,1,4/29/20
INOP,OP1,150046,NMB,,Terre Haute Regional Hospital,47802,1,-87.40861,39.416828,1,4/29/20
INOP,OP1,150047,NMB,,Lutheran Downtown Hospital,46802,1,-85.149364,41.078205,1,1/31/22
INOP,OP1,150048,NMB,,Reid Health,47374,1,-84.88601,39.86298,1,9/25/18
INOP,OP1,150049,NMB,,DUNN MEMORIAL HOSPITAL,47421,1,-86.490428,38.863336,0,9/25/18
INOP,OP1,15004F,NMB,,VA Medical Center - Marion,46953,1,-85.637496,40.520026,1,4/29/20
INOP,OP1,150050,NMB,,ST VINCENT CLAY HOSPITAL,47834,1,-87.1692,39.52512,0,9/25/18
INOP,OP1,150051,NMB,,IU Health Bloomington Hospital,47408,1,-86.5045132,39.1770505,1,12/28/21
INOP,OP1,150052,NMB,,SCOTT COUNTY MEMORIAL HOSPITAL,47170,1,-85.777663,38.68501,0,9/25/18
INOP,OP1,150053,NMB,,TIPTON COUNTY MEMORIAL HOSPITAL,46072,1,-86.046318,40.287496,0,9/25/18
INOP,OP1,150056,N01,,INIM-Riley Hospital for Children at IU Health (Indianapolis),46202,1,-86.180015,39.777257,1,4/29/20
INOP,OP1,150056,N02,,IU Health Saxony Hospital,46037,1,-85.93064341,39.98808123,1,4/30/19
INOP,OP1,150056,NMB,,INIM-IU Health University Hospital,46202,1,-86.17582,39.77526,1,9/25/18
INOP,OP1,150056,TX1,,INIM-IU Health Methodist Hospital,46202,1,-86.16550178,39.78971262,1,4/29/20
INOP,OP1,150057,NMB,,Franciscan Health Mooresville,46158,1,-86.35807497,39.6091852,1,4/30/19
